-6.732452988924804427e-02 -2.918801222142160604e-02 -4.856033318610755017e-02 -7.740449217397948889e-02 6.636121100034325648e-02 3.911945377792896278e-02 -1.081304777326800269e-02 5.887179002129875327e-01 2.561422684852196832e-02 4.632932418909475880e-02 -1.318080219278169596e-01 -1.007917513102919542e-02 -4.806277712997908957e-01 -2.021460364941110655e+01
4.074720850369310983e-03 1.896455144668878238e-03 1.749352348442518570e-03 1.617848377302346556e-03 -2.963106090215899494e-03 -2.359017959033448883e-04 -1.373703432027784468e-04 -4.722451315102104037e-03 2.007562056584753871e-03 9.841773217006157513e-05 1.124946036235019691e-03 3.389400690161674216e-03 -3.548486271647219303e-02 -3.341515783517324256e-01
2.473446351614035435e-03 1.140902322914807586e-03 5.984280353088344395e-04 4.916068123788476865e-04 -2.373255544328069114e-04 7.656186086906195285e-04 6.676037382101057942e-04 2.281387563311727731e-03 -1.069357836656633027e-03 6.200588703224971677e-04 1.201307755756473227e-03 -1.797265933414973337e-04 -1.500581775452156270e-02 -2.160924745377940104e-01
-7.604644251091852419e-04 1.207354772801502805e-03 -1.302777697357971904e-03 -6.319501826967054668e-04 8.948580856020405417e-04 -8.807957980812446174e-04 -4.493835292487124858e-04 6.816897113970729269e-03 -8.890520315392107893e-04 8.421045817559668723e-05 -2.557954783795753865e-04 -2.621676891830176199e-04 1.882233170372359446e-02 4.020933835744893575e-02
-1.894364437818231916e-03 -1.902531448337648748e-03 -4.408659393423584828e-04 -5.389073256574471171e-04 1.923712818607389505e-03 -1.454852759669538723e-04 -6.067661576978547857e-04 4.141206075113760404e-03 -1.078591170730684419e-03 -2.459791755979318225e-04 -1.864111753230893566e-03 -2.400057401927393422e-03 4.229094613234671285e-02 4.019749250778281158e-01
-2.659242607560467677e-03 -1.287919384986864870e-03 -8.883223307223177875e-04 -1.483651416560545500e-03 8.517451805471346407e-04 5.787163879251240508e-04 4.788148830569155545e-04 -2.038428845391976156e-03 -7.897949676933713106e-04 -6.788589371668340023e-04 -1.057401798851120150e-03 -1.356680331477906837e-03 2.816337571048929678e-02 4.245849527617149843e-01
-2.630175979336690523e-03 -6.062103608870521331e-05 -4.609373292533311644e-05 1.827524099964118493e-04 5.204967608551872970e-04 -6.539350913652036373e-06 3.728369361205741573e-04 -7.136623593063185021e-05 4.776934990962666702e-05 2.120492091434762348e-04 -4.431992676448236993e-04 -1.038267769348089845e-03 9.018491414175692014e-03 5.580017733367027138e-02
-6.661230212752794087e-04 -2.520040597475464370e-04 -6.631048822370093582e-05 -1.595587305575207819e-05 2.575950682136145015e-04 -4.152824812550722102e-05 9.228051733538214830e-06 3.671695949819301329e-04 -3.057633221711670429e-05 5.923628922714317804e-05 4.937745821998447502e-04 -4.842127080406952795e-04 2.394042258250156808e-03 1.305920207979190291e-02
1.930187711258933136e-03 1.419294835494009028e-03 5.694123961187905355e-05 -2.483063908012854000e-05 -1.128893072570268542e-03 -1.815293924095576436e-05 8.524707240490834136e-05 -2.153584269363090047e-03 9.044695220597614993e-04 -9.609845635005519790e-05 6.437701794718536088e-04 1.701376903220736155e-03 -2.904537848931163652e-02 -2.007184350270724837e-01
1.458672846371769811e-03 -1.079798204022192456e-03 3.064912150438640535e-04 1.276822700271975471e-05 -5.088660468808126709e-04 -6.222368295745570217e-04 -6.780528421256653226e-05 -8.796454562627966127e-04 3.657445243681674177e-04 -2.882304669512661161e-04 -5.638387867160405027e-04 3.851175505709809291e-04 -1.404950693188053955e-02 -2.023116605610511265e-01
