-7.862256245646463693e-02 -6.346963646831937922e-02 -1.123468355123824758e-01 -1.068006696861334981e-01 1.288552603270330388e-01 4.887260232686687494e-02 4.112829978164833991e-03 8.876493271587406753e-01 2.089781548320886542e-02 5.599166540951997645e-02 -1.537977682549570013e-01 -5.462405272021558095e-03 -4.268737510115799827e-01 -1.639660352448744618e+01
1.019083457015394116e-03 -2.685430987615175340e-03 5.030270309747483619e-03 1.532076977958215331e-03 -2.186217922435677603e-03 6.291707458285927552e-04 1.305366053857283620e-04 1.098033482187546397e-03 1.489516356817813768e-03 8.244321783412043771e-04 2.369845702562800669e-03 2.846035970147104376e-03 -7.940981632147290845e-03 -2.510249538849784745e-01
1.894450963859362980e-03 2.785753362163356350e-03 8.843440620925514936e-04 7.007095100061336681e-04 9.572435256064453944e-04 -4.012515772359107470e-04 2.839733159141144374e-03 7.773780203463098899e-03 -8.974458671972515870e-04 1.757344027298616206e-04 1.568190642531269415e-03 -1.684262992638137658e-03 -8.919028995936096466e-03 -1.106163703075777188e-01
3.678588885703698856e-04 2.142935375643340110e-03 -1.996864356692765706e-03 -1.863076828833126232e-03 1.329478790376946440e-03 -2.179432853818717795e-03 -1.315416812159597845e-03 8.016293294690685772e-03 -1.255272396190651235e-03 -1.349547790072379034e-03 -1.868531208925242222e-03 1.386529780262356522e-03 8.729215331184711837e-03 7.962207946380908674e-02
-8.833743410493319261e-04 8.374024943277457323e-05 -3.864442338240978245e-03 -7.951489357596793492e-04 1.067442560101495392e-03 -3.923467349231347733e-05 -1.034844830025046349e-03 1.857148369288624508e-03 -1.760984138604123781e-03 -8.069492777326176675e-04 -2.917129221841419442e-03 -1.931711430926513241e-03 1.574397881520770218e-02 3.226488470879279036e-01
-1.388638272961222617e-03 4.196440551138226269e-04 -2.371328766879396161e-03 -2.659606990033103798e-03 1.133911213369117764e-04 -1.146564536560730561e-04 -8.543141887929640160e-04 -8.797164467917704261e-03 -7.252416183578505506e-04 -3.551282729918743509e-04 -2.062104019388277809e-03 6.816716378385106459e-05 1.663914234503171413e-02 2.476065801880705519e-01
-1.792523515093369943e-03 1.982607929812184658e-03 -1.429426850192575113e-03 -5.722407169396618633e-06 2.407575762098148058e-04 1.207483847489161205e-04 -2.900564340777419202e-04 -3.800942918380345158e-03 -2.844046779474405733e-04 3.985694837002131145e-04 -7.079304551787941316e-04 -6.207777773578836665e-04 4.339491266991619793e-03 3.411479635872664840e-02
-4.130527959758279626e-04 1.531307712028100198e-04 -5.411882722604278084e-04 8.528062133383951878e-05 1.804443754277400118e-04 -5.505086071916314149e-05 -3.033583178058931384e-04 -3.054689060104518665e-04 -1.245936895530769283e-04 -4.438955128804362185e-05 2.921843509398817755e-04 -1.663766075579648559e-04 1.229008624358490873e-03 1.115697718116166401e-02
4.500598591019183974e-04 -7.458162427146995243e-04 1.467445034682403381e-03 6.330696361858213555e-04 -5.372883520922666070e-04 5.192781255291829389e-04 1.338953154994199481e-03 -5.545832138896920763e-04 1.260871265424196291e-03 1.162073980264188844e-03 6.627012504006845857e-04 8.116828659145676819e-04 -1.621328086142156608e-02 -1.764073529205412993e-01
1.293425901438505178e-03 -1.868213041847315622e-03 3.394185376617243010e-04 5.094894633956865287e-04 -5.830482645236416709e-04 3.113537138653616246e-04 -3.417008658081692571e-04 1.422458052639977806e-03 6.782263564532216293e-04 -1.819617765155912090e-04 1.702741441273493067e-05 -3.468912835049644009e-04 -7.380510301464619609e-03 -1.736990663615843866e-01
9.759093579627777567e-04 -1.256845357212127640e-03 2.568645171006798174e-03 1.376278587091466247e-03 -1.570025456610198936e-04 5.667186870105124074e-04 3.988773183678940150e-04 1.997058105952205249e-03 3.109098129976795412e-04 -1.009750059031618820e-05 8.663886427942320669e-04 5.758305228050233883e-04 -7.017578826270722426e-04 -7.854613297716862841e-02
2.320557815076263537e-04 -2.351048076287521010e-04 -1.047553695688840361e-04 4.669476620652027575e-06 -2.772273920582659051e-04 -3.479289040318466765e-04 -8.856482064578200257e-05 1.002015670311005250e-03 -5.602415973621202100e-05 1.779302413992127384e-04 -5.685822938519270834e-05 -4.995469035605006622e-05 1.592232636447858240e-03 -6.133567537116817528e-03
-4.599236649051613056e-04 6.187353908820316349e-04 -5.571135691853491660e-04 -5.448674899596914027e-04 1.796109931475782246e-04 1.132445644932839057e-04 -1.796303074557387516e-04 -2.152726856236949658e-04 -4.447603718576511071e-04 -7.227470453768225630e-04 1.980904464308506701e-04 -6.566798709311989508e-05 4.064622167859250311e-03 8.016369671532568020e-02
-3.321754678506827659e-04 1.546291217742258616e-04 -7.247114471675368931e-04 -3.869751331363982961e-04 8.102026692087893416e-05 -4.291117910360333124e-04 -4.435787493955367557e-04 -1.836579911339852617e-03 -1.619057337556958540e-04 9.446604326812328277e-05 -7.631992796993746593e-04 -2.368017669304834738e-04 3.718573765432775947e-03 6.859699722879951389e-02
-3.439623285968675549e-04 4.351945573315306654e-04 -3.361128132583336247e-04 -8.874038345912185777e-05 1.693435344770440791e-04 1.064209577587138777e-04 -3.896039732258119414e-05 -8.432806160537151654e-04 -2.781442416731256292e-05 6.413009100718250043e-05 -2.798049002782919989e-05 -4.075264689650834424e-05 1.359715631882750389e-03 2.143719395574455663e-02
-1.795284140052403883e-04 8.924372375710032553e-05 -2.108493959466598044e-04 -1.539489335301075023e-05 5.788004580227303401e-05 -1.125985548137455220e-05 -7.833520052150318473e-05 -1.405199414468336864e-04 -7.276448816843220156e-05 -2.575954294562801718e-05 4.135660998813214388e-05 -7.319974645507299339e-05 3.911518953087973240e-04 7.289059730880086997e-03
1.066608505018973015e-04 -1.055604959510417895e-04 -3.926694673399932871e-05 3.658480140824629768e-05 -6.836604745859337269e-05 3.760451283553859668e-05 -6.805435916585184087e-05 4.059507053074295677e-04 1.036034253695755587e-04 1.012941553577304064e-04 -1.168082761654811732e-04 8.893716345958995850e-05 9.035514750515094107e-05 -7.732520500235462099e-03
